tree,site,country,type,month,cases,nonrecombinant
IQTREE_RelTime,Sarlahi,Nepal,CoV2,11,8.302071929,no
IQTREE_RelTime,Sarlahi,Nepal,CoV2,12,7.204272673,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,1,10.33511113,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,2,11.79584939,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,3,11.53023639,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,4,10.59828666,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,5,9.865154257,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,6,7.056853112,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,7,7.056853112,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,8,5.47220066,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,9,4.777075266,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,10,6.480960467,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,11,7.243871091,no
IQTREE_RelTime,Amsterdam,Netherlands,CoV2,12,10.23853765,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,1,15.07471229,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,2,17.06617093,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,3,10.63415904,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,4,8.450862698,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,5,4.19443142,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,6,3.315388027,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,7,2.631455452,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,8,1.682287435,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,9,2.419469237,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,10,3.940170214,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,11,12.89590198,no
IQTREE_RelTime,Sor Trondelag,Norway,CoV2,12,17.69499129,no
IQTREE_RelTime,New York,USA,CoV2,1,18.73573802,no
IQTREE_RelTime,New York,USA,CoV2,2,8.536267195,no
IQTREE_RelTime,New York,USA,CoV2,3,6.651438043,no
IQTREE_RelTime,New York,USA,CoV2,4,4.432439349,no
IQTREE_RelTime,New York,USA,CoV2,5,2.464936319,no
IQTREE_RelTime,New York,USA,CoV2,6,2.956812245,no
IQTREE_RelTime,New York,USA,CoV2,7,2.956812245,no
IQTREE_RelTime,New York,USA,CoV2,8,3.20274987,no
IQTREE_RelTime,New York,USA,CoV2,9,2.956812245,no
IQTREE_RelTime,New York,USA,CoV2,10,14.46100641,no
IQTREE_RelTime,New York,USA,CoV2,11,18.64625962,no
IQTREE_RelTime,New York,USA,CoV2,12,13.99872844,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,1,17.1689105,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,2,18.16378927,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,3,16.09276276,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,4,9.883171974,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,5,6.291434193,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,6,4.13469661,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,7,4.13469661,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,8,0.982438768,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,9,1.113039967,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,10,2.095203785,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,11,5.762363352,no
IQTREE_RelTime,Stockholm,Sweden,CoV2,12,17.00061059,no
IQTREE_RelTime,South Korea,South Korea,CoV2,1,13.87595092,no
IQTREE_RelTime,South Korea,South Korea,CoV2,2,9.96334394,no
IQTREE_RelTime,South Korea,South Korea,CoV2,3,5.627060254,no
IQTREE_RelTime,South Korea,South Korea,CoV2,4,5.629528797,no
IQTREE_RelTime,South Korea,South Korea,CoV2,5,3.548046674,no
IQTREE_RelTime,South Korea,South Korea,CoV2,6,2.877490332,no
IQTREE_RelTime,South Korea,South Korea,CoV2,7,2.877490332,no
IQTREE_RelTime,South Korea,South Korea,CoV2,8,1.84250983,no
IQTREE_RelTime,South Korea,South Korea,CoV2,9,2.001565432,no
IQTREE_RelTime,South Korea,South Korea,CoV2,10,6.67548112,no
IQTREE_RelTime,South Korea,South Korea,CoV2,11,18.56198084,no
IQTREE_RelTime,South Korea,South Korea,CoV2,12,27.4972463,no
IQTREE_RelTime,Colorado,USA,CoV2,12,5.95439705,no
IQTREE_RelTime,Colorado,USA,CoV2,2,5.118174554,no
IQTREE_RelTime,Colorado,USA,CoV2,3,13.17757166,no
IQTREE_RelTime,Colorado,USA,CoV2,4,19.55007996,no
IQTREE_RelTime,Colorado,USA,CoV2,5,15.6809181,no
IQTREE_RelTime,Colorado,USA,CoV2,6,10.23634911,no
IQTREE_RelTime,Colorado,USA,CoV2,7,10.23634911,no
IQTREE_RelTime,Colorado,USA,CoV2,8,4.949244756,no
IQTREE_RelTime,Colorado,USA,CoV2,9,4.05848601,no
IQTREE_RelTime,Colorado,USA,CoV2,10,4.05848601,no
IQTREE_RelTime,Colorado,USA,CoV2,11,4.476597258,no
IQTREE_RelTime,Colorado,USA,CoV2,1,4.05848601,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,1,18.21228897,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,2,20.04378642,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,3,11.7880636,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,4,5.578668441,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,5,6.298113862,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,6,6.788151739,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,7,6.788151739,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,8,2.578741678,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,9,2.049751644,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,10,5.852316742,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,11,3.317273343,no
IQTREE_RelTime,Gothenburg,Sweden,CoV2,12,14.57688938,no
IQTREE_RelTime,Yamagata,Japan,CoV2,1,17.02337421,no
IQTREE_RelTime,Yamagata,Japan,CoV2,2,23.05660064,no
IQTREE_RelTime,Yamagata,Japan,CoV2,3,17.54490399,no
IQTREE_RelTime,Yamagata,Japan,CoV2,4,8.169339008,no
IQTREE_RelTime,Yamagata,Japan,CoV2,5,5.456595199,no
IQTREE_RelTime,Yamagata,Japan,CoV2,6,2.078300634,no
IQTREE_RelTime,Yamagata,Japan,CoV2,7,2.078300634,no
IQTREE_RelTime,Yamagata,Japan,CoV2,8,2.666724498,no
IQTREE_RelTime,Yamagata,Japan,CoV2,9,1.878932481,no
IQTREE_RelTime,Yamagata,Japan,CoV2,10,4.240757117,no
IQTREE_RelTime,Yamagata,Japan,CoV2,11,7.414753998,no
IQTREE_RelTime,Yamagata,Japan,CoV2,12,5.879065809,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,1,17.02337421,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,2,23.05660064,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,3,17.54490399,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,4,8.169339008,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,5,5.456595199,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,6,2.078300634,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,7,2.078300634,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,8,2.666724498,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,9,1.878932481,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,10,4.240757117,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,11,7.414753998,no
IQTREE_RelTime,Nakhon Si Thammarat,Thailand,CoV2,12,5.879065809,no
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,1,4.135875577,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,2,6.155475044,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,3,8.555474214,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,4,9.23901162,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,5,8.07547438,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,6,14.61085674,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,7,9.220089368,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,8,4.878245124,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,9,11.11873536,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,10,11.61039664,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,11,6.857505651,yes
IQTREE_RelTime_non_recombinant,Beijing,China,CoV2,12,5.542860279,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,1,11.85166283,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,2,24.2808618,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,3,12.82196574,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,4,8.424342175,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,5,5.233942223,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,6,5.233942223,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,7,4.043542634,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,8,4.043542634,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,9,5.233942223,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,10,4.043542634,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,11,5.233942223,yes
IQTREE_RelTime_non_recombinant,Tampere,Finland,CoV2,12,9.554770663,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,1,15.09442546,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,2,17.05330148,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,3,10.57235253,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,4,8.405685935,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,5,4.190921381,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,6,3.295774368,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,7,2.625445929,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,8,1.677053755,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,9,2.42041633,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,10,3.953867128,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,11,12.94788035,yes
IQTREE_RelTime_non_recombinant,Guangzhou,China,CoV2,12,17.76287535,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,1,9.654745015,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,2,6.066578669,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,3,5.791871071,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,4,6.066578669,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,5,4.801577459,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,6,5.574110156,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,7,6.197439611,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,8,5.704971098,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,9,8.954541397,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,10,8.234286156,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,11,14.78262017,yes
IQTREE_RelTime_non_recombinant,Hong Kong,China,CoV2,12,18.17068053,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,1,14.80581569,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,2,19.29830397,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,3,8.565253848,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,4,5.466893347,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,5,8.32290738,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,6,5.97851455,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,7,2.097195503,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,8,5.058778854,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,9,7.033413117,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,10,7.933146251,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,11,8.25294066,yes
IQTREE_RelTime_non_recombinant,Sarlahi,Nepal,CoV2,12,7.186836828,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,1,10.32744055,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,2,11.79287982,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,3,11.52503992,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,4,10.5940801,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,5,9.887919209,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,6,7.073679474,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,7,7.073679474,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,8,5.476159636,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,9,4.778559684,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,10,6.470320469,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,11,7.221601234,yes
IQTREE_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,12,10.23928025,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,1,15.09442546,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,2,17.05330148,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,3,10.57235253,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,4,8.405685935,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,5,4.190921381,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,6,3.295774368,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,7,2.625445929,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,8,1.677053755,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,9,2.42041633,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,10,3.953867128,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,11,12.94788035,yes
IQTREE_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,12,17.76287535,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,1,18.6906193,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,2,8.533816709,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,3,6.656654141,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,4,4.444326685,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,5,2.46032737,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,6,2.956327199,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,7,2.956327199,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,8,3.204327113,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,9,2.956327199,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,10,14.40712756,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,11,18.68777136,yes
IQTREE_RelTime_non_recombinant,New York,USA,CoV2,12,14.04604816,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,1,17.26805917,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,2,18.03263954,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,3,15.91026569,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,4,9.783137279,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,5,6.256963429,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,6,4.146997417,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,7,4.146997417,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,8,0.976084723,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,9,1.125810238,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,10,2.103474965,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,11,5.836387715,yes
IQTREE_RelTime_non_recombinant,Stockholm,Sweden,CoV2,12,17.23493205,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,1,13.82315388,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,2,9.815340383,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,3,5.550315466,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,4,5.585685001,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,5,3.552910132,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,6,2.873326527,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,7,2.873326527,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,8,1.862564526,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,9,1.998672357,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,10,6.689556962,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,11,18.67692689,yes
IQTREE_RelTime_non_recombinant,South Korea,South Korea,CoV2,12,27.67226363,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,12,5.951871986,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,2,5.125749488,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,3,13.19282862,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,4,19.55776185,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,5,15.65281443,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,6,10.25149898,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,7,10.25149898,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,8,4.945732782,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,9,4.065731941,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,10,4.065731941,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,11,4.478793189,yes
IQTREE_RelTime_non_recombinant,Colorado,USA,CoV2,1,4.065731941,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,1,18.3333817,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,2,19.9899198,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,3,11.6820591,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,4,5.523610686,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,5,6.188478465,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,6,6.68592191,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,7,6.68592191,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,8,2.575012315,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,9,2.058400626,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,10,5.941825783,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,11,3.352875678,yes
IQTREE_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,12,14.78305164,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,1,17.04439724,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,2,23.14695477,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,3,17.50095366,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,4,8.106222593,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,5,5.444358255,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,6,2.064935121,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,7,2.064935121,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,8,2.663343545,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,9,1.86797566,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,10,4.255623324,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,11,7.43253221,yes
IQTREE_RelTime_non_recombinant,Yamagata,Japan,CoV2,12,5.861725164,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,1,17.04439724,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,2,23.14695477,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,3,17.50095366,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,4,8.106222593,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,5,5.444358255,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,6,2.064935121,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,7,2.064935121,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,8,2.663343545,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,9,1.86797566,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,10,4.255623324,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,11,7.43253221,yes
IQTREE_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,12,5.861725164,yes
IQTREE_time_tree,Beijing,China,CoV2,1,4.118066417,no
IQTREE_time_tree,Beijing,China,CoV2,2,6.114086685,no
IQTREE_time_tree,Beijing,China,CoV2,3,8.618336158,no
IQTREE_time_tree,Beijing,China,CoV2,4,9.414492159,no
IQTREE_time_tree,Beijing,China,CoV2,5,8.117486264,no
IQTREE_time_tree,Beijing,China,CoV2,6,14.98937264,no
IQTREE_time_tree,Beijing,China,CoV2,7,9.2591982,no
IQTREE_time_tree,Beijing,China,CoV2,8,4.729660385,no
IQTREE_time_tree,Beijing,China,CoV2,9,10.99113853,no
IQTREE_time_tree,Beijing,China,CoV2,10,11.47062285,no
IQTREE_time_tree,Beijing,China,CoV2,11,6.807017287,no
IQTREE_time_tree,Beijing,China,CoV2,12,5.370522429,no
IQTREE_time_tree,Tampere,Finland,CoV2,1,11.75182989,no
IQTREE_time_tree,Tampere,Finland,CoV2,2,23.93166518,no
IQTREE_time_tree,Tampere,Finland,CoV2,3,12.68629302,no
IQTREE_time_tree,Tampere,Finland,CoV2,4,8.627613541,no
IQTREE_time_tree,Tampere,Finland,CoV2,5,5.292084279,no
IQTREE_time_tree,Tampere,Finland,CoV2,6,5.292084279,no
IQTREE_time_tree,Tampere,Finland,CoV2,7,4.049976541,no
IQTREE_time_tree,Tampere,Finland,CoV2,8,4.049976541,no
IQTREE_time_tree,Tampere,Finland,CoV2,9,5.292084279,no
IQTREE_time_tree,Tampere,Finland,CoV2,10,4.049976541,no
IQTREE_time_tree,Tampere,Finland,CoV2,11,5.292084279,no
IQTREE_time_tree,Tampere,Finland,CoV2,12,9.684331626,no
IQTREE_time_tree,Guangzhou,China,CoV2,1,14.9147579,no
IQTREE_time_tree,Guangzhou,China,CoV2,2,16.74494892,no
IQTREE_time_tree,Guangzhou,China,CoV2,3,10.54265128,no
IQTREE_time_tree,Guangzhou,China,CoV2,4,8.565539559,no
IQTREE_time_tree,Guangzhou,China,CoV2,5,4.297186114,no
IQTREE_time_tree,Guangzhou,China,CoV2,6,3.297755453,no
IQTREE_time_tree,Guangzhou,China,CoV2,7,2.625165295,no
IQTREE_time_tree,Guangzhou,China,CoV2,8,1.700977777,no
IQTREE_time_tree,Guangzhou,China,CoV2,9,2.4545628,no
IQTREE_time_tree,Guangzhou,China,CoV2,10,4.032555614,no
IQTREE_time_tree,Guangzhou,China,CoV2,11,13.06098342,no
IQTREE_time_tree,Guangzhou,China,CoV2,12,17.76291587,no
IQTREE_time_tree,Hong Kong,China,CoV2,1,9.811921076,no
IQTREE_time_tree,Hong Kong,China,CoV2,2,6.132848481,no
IQTREE_time_tree,Hong Kong,China,CoV2,3,5.900935556,no
IQTREE_time_tree,Hong Kong,China,CoV2,4,6.132848481,no
IQTREE_time_tree,Hong Kong,China,CoV2,5,4.802670693,no
IQTREE_time_tree,Hong Kong,China,CoV2,6,5.565466394,no
IQTREE_time_tree,Hong Kong,China,CoV2,7,6.042667352,no
IQTREE_time_tree,Hong Kong,China,CoV2,8,5.475285265,no
IQTREE_time_tree,Hong Kong,China,CoV2,9,8.433012326,no
IQTREE_time_tree,Hong Kong,China,CoV2,10,8.006218576,no
IQTREE_time_tree,Hong Kong,China,CoV2,11,15.05308438,no
IQTREE_time_tree,Hong Kong,China,CoV2,12,18.64304142,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,1,14.99296274,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,2,19.65546897,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,3,8.808447529,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,4,5.598026432,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,5,8.557618021,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,6,6.144394639,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,7,2.140086352,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,8,4.717429445,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,9,6.471571058,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,10,7.377382134,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,11,8.178980737,no
IQTREE_time_tree,Sarlahi,Nepal,CoV2,12,7.357631939,no
IQTREE_time_tree,Amsterdam,Netherlands,CoV2,1,10.36490952,no
IQTREE_time_tree,Amsterdam,Netherlands,CoV2,2,11.72902677,no
IQTREE_time_tree,Amsterdam,Netherlands,CoV2,3,11.44955253,no
IQTREE_time_tree,Amsterdam,Netherlands,CoV2,4,10.5698381,no
IQTREE_time_tree,Amsterdam,Netherlands,CoV2,5,9.948042765,no
IQTREE_time_tree,Amsterdam,Netherlands,CoV2,6,7.125235578,no
IQTREE_time_tree,Amsterdam,Netherlands,CoV2,7,7.125235578,no
